materia,grupo,hora,dia,aula,profesor
2545,I0|4|54|||20251,17,L,F20,P000027
2545,I0|4|54|||20251,12,V,F20,P000027
2545,I0|4|54|||20251,18,V,F20,P000027
2545,J|4|54|||20251,16,L,2A2,P000022
2545,J|4|54|||20251,19,J,2A2,P000022
2545,J|4|54|||20251,14,V,2A2,P000022
2545,J0|4|54|||20251,11,L,E12,P000022
2545,J0|4|54|||20251,21,J,E12,P000022
2545,J0|4|54|||20251,21,V,E12,P000022
2545,K|4|54|||20251,13,L,E28,P000014
2545,K|4|54|||20251,17,M,E28,P000014
2545,K|4|54|||20251,14,X,E28,P000014
2545,K0|4|54|||20251,08,L,E37,P000014
2545,K0|4|54|||20251,20,L,E37,P000014
2545,K0|4|54|||20251,15,V,E37,P000014
2545,L|4|54|||20251,14,L,F3A,P000011
2545,L|4|54|||20251,10,V,F3A,P000011
2545,L|4|54|||20251,13,V,F3A,P000011
2545,M|4|54|||20251,08,L,F20,P000022
2545,M|4|54|||20251,13,M,F20,P000022
2545,M|4|54|||20251,11,J,F20,P000022
2545,N|4|54|||20251,18,L,E13,P000022
2545,N|4|54|||20251,10,J,E13,P000022
2545,N|4|54|||20251,12,V,E13,P000022
2545,O|4|54|||20251,18,L,E24,P000009
2545,O|4|54|||20251,11,M,E24,P000009
2545,O|4|54|||20251,15,M,E24,P000009
2545,P|4|54|||20251,10,L,E33,P000036
2545,P|4|54|||20251,16,L,E33,P000036
2545,P|4|54|||20251,18,L,E33,P000036
2545,Q|4|54|||20251,13,J,E12,P000039
2545,Q|4|54|||20251,20,J,E12,P000039
2545,Q|4|54|||20251,18,V,E12,P000039
2545,R|4|54|||20251,09,M,E28,P000016
2545,R|4|54|||20251,11,M,E28,P000016
2545,R|4|54|||20251,11,V,E28,P000016
2545,S|4|54|||20251,14,M,E38,P000027
2545,S|4|54|||20251,13,J,E38,P000027
2545,S|4|54|||20251,13,V,E38,P000027
2545,T|4|54|||20251,07,L,E26,P000027
2545,T|4|54|||20251,21,L,E26,P000027
2545,T|4|54|||20251,20,M,E26,P000027
2545,U|4|54|||20251,09,L,C12,P000039
2545,U|4|54|||20251,17,L,C12,P000039
2545,U|4|54|||20251,17,J,C12,P000039
2545,V|4|54|||20251,20,M,E33,P000014
2545,V|4|54|||20251,20,X,E33,P000014
2545,V|4|54|||20251,11,V,E33,P000014
2545,W|4|54|||20251,10,L,C12,P000014
2545,W|4|54|||20251,18,X,C12,P000014
2545,W|4|54|||20251,21,X,C12,P000014
2545,X|4|54|||20251,13,M,E31,P000036
2545,X|4|54|||20251,16,X,E31,P000036
2545,X|4|54|||20251,13,J,E31,P000036
2545,Y|4|54|||20251,09,L,E31,P000011
2545,Y|4|54|||20251,21,J,E31,P000011
2545,Y|4|54|||20251,19,V,E31,P000011
2545,Z|4|54|||20251,07,M,E13,P000039
2545,Z|4|54|||20251,12,J,E13,P000039
2545,Z|4|54|||20251,11,V,E13,P000039
2547,F|4|54|||20251,10,X,Z23,P000093
2547,F|4|54|||20251,18,X,Z23,P000093
2547,F|4|54|||20251,13,V,Z23,P000093
2547,G|4|54|||20251,17,L,E28,P000095
2547,G|4|54|||20251,19,L,E28,P000095
2547,G|4|54|||20251,13,J,E28,P000095
3542,A1|4|54|||20251,08,J,F3C,P000104
3542,A1|4|54|||20251,13,J,F3C,P000104
3542,A1|4|54|||20251,18,J,F3C,P000104
3542,F|4|54|||20251,09,L,E33,P000104
3542,F|4|54|||20251,16,V,E33,P000104
3542,F|4|54|||20251,19,V,E33,P000104
3545,F|4|54|||20251,08,M,E28,P000080
3545,F|4|54|||20251,13,X,E28,P000080
3545,F|4|54|||20251,08,J,E28,P000080
3545,G|4|54|||20251,07,L,E28,P000080
3545,G|4|54|||20251,07,M,E28,P000080
3545,G|4|54|||20251,20,M,E28,P000080
3545,H|4|54|||20251,21,L,E37,P000041
3545,H|4|54|||20251,12,M,E37,P000041
3545,H|4|54|||20251,17,V,E37,P000041
3545,I|4|54|||20251,16,M,E15,P000036
3545,I|4|54|||20251,11,V,E15,P000036
3545,I|4|54|||20251,16,V,E15,P000036
3545,J|4|54|||20251,10,V,E24,P000041
3545,J|4|54|||20251,16,V,E24,P000041
3545,J|4|54|||20251,18,V,E24,P000041
3545,K|4|54|||20251,16,L,X22,P000059
3545,K|4|54|||20251,19,J,X22,P000059
3545,K|4|54|||20251,18,V,X22,P000059
3545,L|4|54|||20251,19,M,E27,P000085
3545,L|4|54|||20251,09,X,E27,P000085
3545,L|4|54|||20251,11,J,E27,P000085
4541,F|4|54|||20251,19,L,X13,P000001
4541,F|4|54|||20251,20,X,X13,P000001
4541,F|4|54|||20251,16,J,X13,P000001
4541,G|4|54|||20251,09,L,E13,P000114
4541,G|4|54|||20251,13,L,E13,P000114
4541,G|4|54|||20251,17,V,E13,P000114
4542,AA|4|54|||20251,20,J,F36,P000107
4542,AA|4|54|||20251,08,V,F36,P000107
4542,AA|4|54|||20251,18,V,F36,P000107
4542,BA|4|54|||20251,18,L,E16,P000058
4542,BA|4|54|||20251,19,X,E16,P000058
4542,BA|4|54|||20251,08,V,E16,P000058
4542,CA|4|54|||20251,12,J,E16,P000053
4542,CA|4|54|||20251,16,J,E16,P000053
4542,CA|4|54|||20251,17,V,E16,P000053
4542,DA|4|54|||20251,21,J,E28,P000002
4542,DA|4|54|||20251,17,V,E28,P000002
4542,DA|4|54|||20251,20,V,E28,P000002
4542,EA|4|54|||20251,18,X,F20,P000118
4542,EA|4|54|||20251,20,X,F20,P000118
4542,EA|4|54|||20251,14,V,F20,P000118
4542,G|4|54|||20251,11,L,E27,P000107
4542,G|4|54|||20251,14,X,E27,P000107
4542,G|4|54|||20251,09,J,E27,P000107
4542,GA|4|54|||20251,20,M,E37,P000118
4542,GA|4|54|||20251,14,X,E37,P000118
4542,GA|4|54|||20251,12,J,E37,P000118
4544,F|4|54|||20251,07,L,E27,P000035
4544,F|4|54|||20251,15,L,E27,P000035
4544,F|4|54|||20251,20,V,E27,P000035
4544,G|4|54|||20251,21,M,2A2,P000001
4544,G|4|54|||20251,07,X,2A2,P000001
4544,G|4|54|||20251,12,V,2A2,P000001
4545,F|4|54|||20251,09,M,F20,P000008
4545,F|4|54|||20251,08,X,F20,P000008
4545,F|4|54|||20251,10,J,F20,P000008
4545,G|4|54|||20251,17,M,E27,P000003
4545,G|4|54|||20251,19,X,E27,P000003
4545,G|4|54|||20251,20,J,E27,P000003
5541,F|4|54|||20251,17,L,E27,P000021
5541,F|4|54|||20251,09,V,E27,P000021
5541,F|4|54|||20251,15,V,E27,P000021
5542,F|4|54|||20251,07,M,F14,P000086
5542,F|4|54|||20251,13,M,F14,P000086
5542,F|4|54|||20251,11,X,F14,P000086
5545,F|4|54|||20251,11,M,F24,P000008
5545,F|4|54|||20251,16,X,F24,P000008
5545,F|4|54|||20251,09,J,F24,P000008
5547,F|4|54|||20251,17,X,E13,P000003
5547,F|4|54|||20251,08,V,E13,P000003
5547,F|4|54|||20251,18,V,E13,P000003
5547,G|4|54|||20251,13,M,F36,P000103
5547,G|4|54|||20251,20,X,F36,P000103
5547,G|4|54|||20251,18,J,F36,P000103
6541,F|4|54|||20251,19,J,G24,P000044
6541,F|4|54|||20251,11,V,G24,P000044
6541,F|4|54|||20251,14,V,G24,P000044
6541,G|4|54|||20251,12,L,E27,P000001
6541,G|4|54|||20251,12,M,E27,P000001
6541,G|4|54|||20251,14,J,E27,P000001
6541,H|4|54|||20251,13,L,E15,P000024
6541,H|4|54|||20251,09,J,E15,P000024
6541,H|4|54|||20251,17,J,E15,P000024
6543,F|4|54|||20251,13,L,F20,P000045
6543,F|4|54|||20251,19,X,F20,P000045
6543,F|4|54|||20251,17,V,F20,P000045
6544,F|4|54|||20251,11,L,E17,P000037
6544,F|4|54|||20251,11,J,E17,P000037
6544,F|4|54|||20251,12,J,E17,P000037
6546,F|4|54|||20251,08,L,E16,P000070
6546,F|4|54|||20251,16,M,E16,P000070
6546,F|4|54|||20251,12,X,E16,P000070
6546,G|4|54|||20251,18,L,U13,P000003
6546,G|4|54|||20251,11,J,U13,P000003
6546,G|4|54|||20251,13,V,U13,P000003
7541,F|4|54|||20251,14,M,U14,P000090
7541,F|4|54|||20251,15,X,U14,P000090
7541,F|4|54|||20251,20,J,U14,P000090
7541,G|4|54|||20251,14,L,E34,P000005
7541,G|4|54|||20251,15,L,E34,P000005
7541,G|4|54|||20251,13,X,E34,P000005
3547,B|4|54|||20251~S1,16,L,F36,P000010
3547,B|4|54|||20251~S1,07,X,F36,P000010
3547,B|4|54|||20251~S1,10,X,F36,P000010
4547,B|4|54|||20251~S1,07,M,A11,P000004
4547,B|4|54|||20251~S1,17,M,A11,P000004
4547,B|4|54|||20251~S1,15,X,A11,P000004
754U,B|4|54|||20251~S1,07,J,F20,P000078
754U,B|4|54|||20251~S1,09,J,F20,P000078
754U,B|4|54|||20251~S1,19,V,F20,P000078
754V,B|4|54|||20251~S1,18,X,CIM,P000034
754V,B|4|54|||20251~S1,11,J,CIM,P000034
754V,B|4|54|||20251~S1,16,J,CIM,P000034
754V,B|4|54|||20251~S1,18,J,CIM,P000034
754W,B|4|54|||20251~S1,08,M,LM1,P000034
754W,B|4|54|||20251~S1,14,X,LM1,P000034
754W,B|4|54|||20251~S1,17,J,LM1,P000034
754W,B|4|54|||20251~S1,13,V,LM1,P000034
8543,B|4|54|||20251~S1,11,L,LM2,P000077
8543,B|4|54|||20251~S1,18,L,LM2,P000077
8543,B|4|54|||20251~S1,20,L,LM2,P000077
8543,B|4|54|||20251~S1,16,M,LM2,P000077
854G,B|4|54|||20251~S1,11,M,E23,P000007
854G,B|4|54|||20251~S1,14,M,E23,P000007
854G,B|4|54|||20251~S1,12,V,E23,P000007
9541,B|4|54|||20251~S1,12,M,E28,P000010
2544,B|4|54|||20251~S1,21,L,F36,P000029
2544,B|4|54|||20251~S1,20,M,F36,P000029
2544,B|4|54|||20251~S1,14,V,F36,P000029
7546,B|4|54|||20251~S1,09,L,E37,P000050
7546,B|4|54|||20251~S1,19,L,E37,P000050
7546,B|4|54|||20251~S1,13,X,E37,P000050
4546,B|4|54|||20251~S1,13,L,E14,P000002
4546,B|4|54|||20251~S1,14,L,E14,P000002
4546,B|4|54|||20251~S1,08,J,E14,P000002
5542,B|4|54|||20251~S1,12,L,G21,P000037
5542,B|4|54|||20251~S1,12,X,G21,P000037
5542,B|4|54|||20251~S1,15,V,G21,P000037
1541,B|4|54|||20251~S1,18,M,E26,P000038
1541,B|4|54|||20251~S1,11,V,E26,P000038
1541,B|4|54|||20251~S1,18,V,E26,P000038
2541,B|4|54|||20251~S1,11,X,E14,P000121
2541,B|4|54|||20251~S1,16,X,E14,P000121
2541,B|4|54|||20251~S1,20,X,E14,P000121
2546,B|4|54|||20251~S1,19,J,E31,P000003
2546,B|4|54|||20251~S1,09,V,E31,P000003
2546,B|4|54|||20251~S1,17,V,E31,P000003
3542,B|4|54|||20251~S1,19,X,E31,P000075
3542,B|4|54|||20251~S1,15,J,E31,P000075
3542,B|4|54|||20251~S1,20,J,E31,P000075
4542,B|4|54|||20251~S1,08,X,E25,P000058
4542,B|4|54|||20251~S1,17,X,E25,P000058
4542,B|4|54|||20251~S1,16,V,E25,P000058
5544,B|4|54|||20251~S1,08,L,E28,P000051
5544,B|4|54|||20251~S1,15,M,E28,P000051
5544,B|4|54|||20251~S1,10,V,E28,P000051
6541,B|4|54|||20251~S1,07,L,2A1,P000010
6541,B|4|54|||20251~S1,15,L,2A1,P000010
6541,B|4|54|||20251~S1,20,V,2A1,P000010
6547,B|4|54|||20251~S1,17,L,F36,P000008
6547,B|4|54|||20251~S1,21,X,F36,P000008
6547,B|4|54|||20251~S1,12,J,F36,P000008
8542,B|4|54|||20251~S1,10,M,F31,P000081
8542,B|4|54|||20251~S1,07,V,F31,P000081
8542,B|4|54|||20251~S1,08,V,F31,P000081
654H,B|4|54|||20251~S2,17,M,2A2,P000049
654H,B|4|54|||20251~S2,09,J,2A2,P000049
654H,B|4|54|||20251~S2,21,V,2A2,P000049
654I,B|4|54|||20251~S2,12,L,X11,P000049
654I,B|4|54|||20251~S2,07,M,X11,P000049
654I,B|4|54|||20251~S2,20,V,X11,P000049
754T,B|4|54|||20251~S2,20,L,C12,P000007
754T,B|4|54|||20251~S2,12,M,C12,P000007
754T,B|4|54|||20251~S2,16,J,C12,P000007
854Q,B|4|54|||20251~S2,08,M,2A2,P000007
854Q,B|4|54|||20251~S2,12,X,2A2,P000007
854Q,B|4|54|||20251~S2,16,V,2A2,P000007
654O,B|4|54|||20251~S2,09,M,F15,P000040
654O,B|4|54|||20251~S2,13,M,F15,P000040
654O,B|4|54|||20251~S2,11,V,F15,P000040
654P,B|4|54|||20251~S2,10,L,LM1,P000040
654P,B|4|54|||20251~S2,19,M,LM1,P000040
654P,B|4|54|||20251~S2,20,X,LM1,P000040
654P,B|4|54|||20251~S2,12,J,LM1,P000040
854S,B|4|54|||20251~S2,21,L,G21,P000001
854S,B|4|54|||20251~S2,13,X,G21,P000001
854S,B|4|54|||20251~S2,21,X,G21,P000001
854T,B|4|54|||20251~S2,20,M,LM1,P000013
854T,B|4|54|||20251~S2,18,J,LM1,P000013
854T,B|4|54|||20251~S2,10,V,LM1,P000013
854T,B|4|54|||20251~S2,15,V,LM1,P000013
4545,B|4|54|||20251~S2,14,L,E33,P000003
4545,B|4|54|||20251~S2,11,X,E33,P000003
4545,B|4|54|||20251~S2,17,J,E33,P000003
5546,B|4|54|||20251~S2,15,L,E16,P000120
5546,B|4|54|||20251~S2,14,X,E16,P000120
5546,B|4|54|||20251~S2,14,V,E16,P000120
6544,B|4|54|||20251~S2,07,L,E31,P000008
6544,B|4|54|||20251~S2,19,L,E31,P000008
6544,B|4|54|||20251~S2,15,X,E31,P000008
6546,B|4|54|||20251~S2,15,M,E3A,P000064
6546,B|4|54|||20251~S2,08,X,E3A,P000064
6546,B|4|54|||20251~S2,18,X,E3A,P000064
1546,B|4|54|||20251~S2,09,L,E26,P000102
1546,B|4|54|||20251~S2,17,L,E26,P000102
1546,B|4|54|||20251~S2,19,X,E26,P000102
2545,B|4|54|||20251~S2,08,L,E31,P000009
2545,B|4|54|||20251~S2,16,M,E31,P000009
2545,B|4|54|||20251~S2,11,J,E31,P000009
3541,B|4|54|||20251~S2,10,M,E31,P000113
3541,B|4|54|||20251~S2,07,J,E31,P000113
3541,B|4|54|||20251~S2,14,J,E31,P000113
4541,B|4|54|||20251~S2,21,M,E37,P000113
4541,B|4|54|||20251~S2,09,X,E37,P000113
4541,B|4|54|||20251~S2,21,J,E37,P000113
5541,B|4|54|||20251~S2,18,L,E26,P000046
5541,B|4|54|||20251~S2,14,M,E26,P000046
5541,B|4|54|||20251~S2,17,X,E26,P000046
5547,B|4|54|||20251~S2,15,J,E26,P000045
5547,B|4|54|||20251~S2,20,J,E26,P000045
5547,B|4|54|||20251~S2,19,V,E26,P000045
6543,B|4|54|||20251~S2,16,L,E13,P000045
6543,B|4|54|||20251~S2,18,M,E13,P000045
6543,B|4|54|||20251~S2,13,V,E13,P000045
7542,B|4|54|||20251~S2,11,M,E32,P000006
7542,B|4|54|||20251~S2,12,V,E32,P000006
7542,B|4|54|||20251~S2,17,V,E32,P000006
0540,B|4|54|||20251~S2,16,X,E32,P000035
7543,B|4|54|||20251~S3,20,L,LM1,P000099
7543,B|4|54|||20251~S3,09,M,LM1,P000099
7543,B|4|54|||20251~S3,17,M,LM1,P000099
7543,B|4|54|||20251~S3,13,X,LM1,P000099
754H,B|4|54|||20251~S3,12,X,E12,P000098
754H,B|4|54|||20251~S3,16,X,E12,P000098
754H,B|4|54|||20251~S3,20,X,E12,P000098
754I,B|4|54|||20251~S3,20,M,2A1,P000007
754I,B|4|54|||20251~S3,08,J,2A1,P000007
754I,B|4|54|||20251~S3,18,J,2A1,P000007
654F,B|4|54|||20251~S3,18,M,E16,P000008
654F,B|4|54|||20251~S3,11,V,E16,P000008
654F,B|4|54|||20251~S3,18,V,E16,P000008
654G,B|4|54|||20251~S3,07,X,T12,P000111
654G,B|4|54|||20251~S3,07,J,T12,P000111
654G,B|4|54|||20251~S3,20,J,T12,P000111
854H,B|4|54|||20251~S3,13,J,G25,P000111
854H,B|4|54|||20251~S3,19,J,G25,P000111
854H,B|4|54|||20251~S3,12,V,G25,P000111
1544,B|4|54|||20251~S3,14,X,Z23,P000092
1544,B|4|54|||20251~S3,15,V,Z23,P000092
1544,B|4|54|||20251~S3,19,V,Z23,P000092
2542,B|4|54|||20251~S3,10,L,E19,P000032
2542,B|4|54|||20251~S3,15,X,E19,P000032
2542,B|4|54|||20251~S3,07,V,E19,P000032
3543,B|4|54|||20251~S3,19,L,Z23,P000051
3543,B|4|54|||20251~S3,11,M,Z23,P000051
3543,B|4|54|||20251~S3,14,M,Z23,P000051
4544,B|4|54|||20251~S3,21,L,E28,P000051
4544,B|4|54|||20251~S3,10,X,E28,P000051
4544,B|4|54|||20251~S3,11,J,E28,P000051
5543,B|4|54|||20251~S3,15,M,E31,P000086
5543,B|4|54|||20251~S3,21,M,E31,P000086
5543,B|4|54|||20251~S3,13,V,E31,P000086
6545,B|4|54|||20251~S3,13,M,E37,P000003
6545,B|4|54|||20251~S3,18,X,E37,P000003
6545,B|4|54|||20251~S3,20,V,E37,P000003
1542,B|4|54|||20251~S3,11,L,E26,P000042
1542,B|4|54|||20251~S3,08,X,E26,P000042
1542,B|4|54|||20251~S3,10,J,E26,P000042
2543,B|4|54|||20251~S3,15,L,E26,P000069
2543,B|4|54|||20251~S3,19,M,E26,P000069
2543,B|4|54|||20251~S3,10,V,E26,P000069
2547,B|4|54|||20251~S3,08,L,E12,P000004
2547,B|4|54|||20251~S3,16,J,E12,P000004
2547,B|4|54|||20251~S3,08,V,E12,P000004
3545,B|4|54|||20251~S3,19,X,E28,P000080
3545,B|4|54|||20251~S3,09,J,E28,P000080
3545,B|4|54|||20251~S3,15,J,E28,P000080
4543,B|4|54|||20251~S3,12,M,E33,P000096
4543,B|4|54|||20251~S3,21,X,E33,P000096
4543,B|4|54|||20251~S3,21,J,E33,P000096
5545,B|4|54|||20251~S3,10,M,E13,P000078
5545,B|4|54|||20251~S3,11,X,E13,P000078
5545,B|4|54|||20251~S3,09,V,E13,P000078
6542,B|4|54|||20251~S3,07,L,A11,P000007
6542,B|4|54|||20251~S3,16,L,A11,P000007
6542,B|4|54|||20251~S3,21,V,A11,P000007
7541,B|4|54|||20251~S3,17,L,G23,P000045
7541,B|4|54|||20251~S3,07,M,G23,P000045
7541,B|4|54|||20251~S3,16,M,G23,P000045
854R,B|4|54|||20251~S3,09,L,F28,P000052
854R,B|4|54|||20251~S3,12,J,F28,P000052
854R,B|4|54|||20251~S3,14,J,F28,P000052
0540,A|4|54|||20251~S1,09,M,E33,P000035
2547,A|4|54|||20251~S1,07,X,E37,P000095
2547,A|4|54|||20251~S1,10,V,E37,P000095
