materia,grupo,hora,dia,aula,profesor
3503,B|8|50|||20251~S1,18,X,LCC,P000153
3506,B|8|50|||20251~S1,11,M,LCC,P000058
3506,B|8|50|||20251~S1,21,M,LCC,P000058
3506,B|8|50|||20251~S1,11,V,LCC,P000058
3506,B|8|50|||20251~S1,20,V,LCC,P000058
4504,B|8|50|||20251~S1,09,M,L14,P000172
4504,B|8|50|||20251~S1,12,J,L14,P000172
4504,B|8|50|||20251~S1,19,J,L14,P000172
4504,B|8|50|||20251~S1,18,V,L14,P000172
4506,B|8|50|||20251~S1,09,L,LAM,P000129
4506,B|8|50|||20251~S1,20,L,LAM,P000129
4506,B|8|50|||20251~S1,15,V,LAM,P000129
4506,B|8|50|||20251~S1,19,V,LAM,P000129
5504,B|8|50|||20251~S1,10,L,L13,P000141
5504,B|8|50|||20251~S1,12,L,L13,P000141
5504,B|8|50|||20251~S1,15,M,L13,P000141
5504,B|8|50|||20251~S1,08,J,L13,P000141
6502,B|8|50|||20251~S1,13,L,L14,P000004
6502,B|8|50|||20251~S1,10,M,L14,P000004
6502,B|8|50|||20251~S1,14,X,L14,P000004
6502,B|8|50|||20251~S1,07,J,L14,P000004
6504,B|8|50|||20251~S1,16,M,L14,P000131
6504,B|8|50|||20251~S1,15,X,L14,P000131
6504,B|8|50|||20251~S1,17,J,L14,P000131
6504,B|8|50|||20251~S1,18,J,L14,P000131
7502,B|8|50|||20251~S1,15,L,LCC,P000135
7502,B|8|50|||20251~S1,12,M,LCC,P000135
7502,B|8|50|||20251~S1,14,M,LCC,P000135
7502,B|8|50|||20251~S1,11,J,LCC,P000135
8504,B|8|50|||20251~S1,10,X,L13,P000166
8504,B|8|50|||20251~S1,12,X,L13,P000166
8504,B|8|50|||20251~S1,13,J,L13,P000166
8504,B|8|50|||20251~S1,14,J,L13,P000166
2503,B|8|50|||20251~S1,07,M,FF2,P000012
2503,B|8|50|||20251~S1,20,X,FF2,P000012
2503,B|8|50|||20251~S1,07,V,FF2,P000012
3501,B|8|50|||20251~S1,17,L,FF5,P000039
3501,B|8|50|||20251~S1,19,X,FF5,P000039
3501,B|8|50|||20251~S1,17,V,FF5,P000039
3504,B|8|50|||20251~S1,09,V,FF2,P000019
3504,B|8|50|||20251~S1,12,V,FF2,P000019
3504,B|8|50|||20251~S1,13,V,FF2,P000019
4502,B|8|50|||20251~S1,21,X,FF5,P000001
4502,B|8|50|||20251~S1,08,V,FF5,P000001
4502,B|8|50|||20251~S1,14,V,FF5,P000001
6501,B|8|50|||20251~S1,14,L,E11,P000125
6501,B|8|50|||20251~S1,18,M,E11,P000125
6501,B|8|50|||20251~S1,21,J,E11,P000125
7501,B|8|50|||20251~S1,09,X,FFD,P000143
7501,B|8|50|||20251~S1,17,X,FFD,P000143
7501,B|8|50|||20251~S1,10,V,FFD,P000143
7506,B|8|50|||20251~S1,19,M,FF5,P000174
7506,B|8|50|||20251~S1,08,X,FF5,P000174
7506,B|8|50|||20251~S1,09,J,FF5,P000174
750I,B|8|50|||20251~S1,17,M,E11,P000148
750I,B|8|50|||20251~S1,20,M,E11,P000148
750I,B|8|50|||20251~S1,16,X,E11,P000148
8505,B|8|50|||20251~S1,07,L,FFA,P000169
8505,B|8|50|||20251~S1,16,L,FFA,P000169
8505,B|8|50|||20251~S1,15,J,FFA,P000169
850J,B|8|50|||20251~S1,18,L,E11,P000143
850J,B|8|50|||20251~S1,20,J,E11,P000143
850J,B|8|50|||20251~S1,21,V,E11,P000143
850N,B|8|50|||20251~S1,08,L,E22,P000124
850N,B|8|50|||20251~S1,21,L,E22,P000124
850N,B|8|50|||20251~S1,13,M,E22,P000124
9505,B|8|50|||20251~S1,07,X,FFA,P000125
2502,B|8|50|||20251~S2,13,M,LCC,P000150
2502,B|8|50|||20251~S2,20,X,LCC,P000150
2502,B|8|50|||20251~S2,08,J,LCC,P000150
2502,B|8|50|||20251~S2,15,V,LCC,P000150
3505,B|8|50|||20251~S2,14,L,L13,P000154
3505,B|8|50|||20251~S2,10,M,L13,P000154
3505,B|8|50|||20251~S2,17,J,L13,P000154
3505,B|8|50|||20251~S2,11,V,L13,P000154
4503,B|8|50|||20251~S2,11,L,LAM,P000142
4503,B|8|50|||20251~S2,07,M,LAM,P000142
4503,B|8|50|||20251~S2,20,M,LAM,P000142
4503,B|8|50|||20251~S2,10,X,LAM,P000142
4505,B|8|50|||20251~S2,16,M,L13,P000155
4505,B|8|50|||20251~S2,18,M,L13,P000155
4505,B|8|50|||20251~S2,09,J,L13,P000155
4505,B|8|50|||20251~S2,18,V,L13,P000155
5503,B|8|50|||20251~S2,15,L,L13,P000158
5503,B|8|50|||20251~S2,08,M,L13,P000158
5503,B|8|50|||20251~S2,17,M,L13,P000158
5503,B|8|50|||20251~S2,19,X,L13,P000158
5505,B|8|50|||20251~S2,09,M,LCC,P000124
5505,B|8|50|||20251~S2,07,J,LCC,P000124
5505,B|8|50|||20251~S2,08,V,LCC,P000124
5505,B|8|50|||20251~S2,10,V,LCC,P000124
6503,B|8|50|||20251~S2,15,M,LAM,P000159
6503,B|8|50|||20251~S2,15,X,LAM,P000159
6503,B|8|50|||20251~S2,10,J,LAM,P000159
6503,B|8|50|||20251~S2,09,V,LAM,P000159
6505,B|8|50|||20251~S2,21,L,L14,P000160
6505,B|8|50|||20251~S2,14,J,L14,P000160
6505,B|8|50|||20251~S2,13,V,L14,P000160
6505,B|8|50|||20251~S2,16,V,L14,P000160
7503,B|8|50|||20251~S2,07,L,LCC,P000167
7503,B|8|50|||20251~S2,10,L,LCC,P000167
7503,B|8|50|||20251~S2,12,J,LCC,P000167
7503,B|8|50|||20251~S2,07,V,LCC,P000167
1501,B|8|50|||20251~S2,19,J,EE4,P000006
1501,B|8|50|||20251~S2,21,J,EE4,P000006
1501,B|8|50|||20251~S2,21,V,EE4,P000006
1506,B|8|50|||20251~S2,20,L,FFB,P000071
1506,B|8|50|||20251~S2,14,X,FFB,P000071
1506,B|8|50|||20251~S2,13,J,FFB,P000071
2504,B|8|50|||20251~S2,08,X,FF2,P000178
2504,B|8|50|||20251~S2,09,X,FF2,P000178
2504,B|8|50|||20251~S2,12,X,FF2,P000178
3502,B|8|50|||20251~S2,16,L,EE4,P000025
3502,B|8|50|||20251~S2,11,J,EE4,P000025
3502,B|8|50|||20251~S2,20,V,EE4,P000025
4501,B|8|50|||20251~S2,18,L,FF4,P000165
4501,B|8|50|||20251~S2,16,X,FF4,P000165
4501,B|8|50|||20251~S2,20,J,FF4,P000165
